run_id,block,trace_level,processor_type,sampler_type,sampler_ratio,exporter_type,n_lo,rep,duration_s,mhz_med,aperf_mhz,tctl_pre_c,tctl_post_c,hi_loops,run_dir,exit_code,warmup_rows,n_iters,deadline_misses,deadline_miss_ratio,budget_med_us,slack_med_us,slack_min_us,max_duration_us,mean_duration_us,med_duration_us,period_jitter_std_us,act_period_med_us,act_period_max_us,mean_wu_latency_us,hi_spans_exported,lo_spans_exported,spans_exported_total,export_attempts,aborted
338,block3,3,1,0,0.0,0,4,3,20,2295,2299,55.8,54.6,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n4/run_03,134,6,1974,1,0.0005065856129685917,9665.0,7621.0,-434,2057,2043.6,2044.0,1122.31,10000,18083,8.31,0,0,0,25662,1
339,block3,0,0,0,0.0,0,8,3,20,2295,2289,54.6,55.4,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n8/run_03,0,9,1991,0,0.0,9991,8002,5390,2017,1992.5,1983,58.67,10000.0,10030,7.17,0,0,0,0,0
340,block3,3,0,0,0.0,0,8,3,20,2295,2300,55.2,55.4,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n8/run_03,0,11,1989,0,0.0,9979,7996,3539,1984,1983.0,1983,99.98,10000.0,10056,7.11,0,0,0,205,0
341,block3,3,1,0,0.0,0,8,3,20,2295,2299,55.2,54.6,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n8/run_03,134,12,1968,4,0.0020325203252032522,9685.0,7641.0,-1442,2064,2043.7,2044.0,1144.55,10000,19091,8.3,0,0,0,25523,1
342,block3,0,0,0,0.0,0,0,4,20,2295,2290,54.5,52.2,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n0/run_04,0,1,1999,0,0.0,9991,8006,6312,2021,1991.6,1983,38.06,10000.0,10059,7.22,0,0,0,0,0
343,block3,3,0,0,0.0,0,0,4,20,2295,2288,52.2,52.0,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n0/run_04,0,2,1998,0,0.0,9977.0,7979.0,511,2017,1993.5,1999.0,167.36,10000,10064,7.21,0,0,0,8,0
344,block3,3,1,0,0.0,0,0,4,20,2295,2287,52.0,52.0,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n0/run_04,0,2,1998,0,0.0,9683.0,7625.0,6988,2081,2053.3,2045.0,23.39,10000,10177,8.48,0,0,0,2006,0
345,block3,0,0,0,0.0,0,1,4,20,2295,2286,52.0,52.2,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n1/run_04,0,2,1998,0,0.0,9992.0,7993.0,5595,2017,1995.3,1999.0,54.01,10000,10034,6.8,0,0,0,0,0
346,block3,3,0,0,0.0,0,1,4,20,2295,2300,52.2,52.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n1/run_04,0,3,1997,0,0.0,9978,7995,334,2016,1983.2,1983,171.42,10000.0,10044,7.18,0,0,0,113,0
347,block3,3,1,0,0.0,0,1,4,20,2295,2298,52.6,53.0,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n1/run_04,134,3,1977,0,0.0,9692,7648,2601,2053,2044.2,2044,280.81,10001.0,15045,8.54,0,0,0,16063,1
348,block3,0,0,0,0.0,0,4,4,20,2295,2287,53.0,55.0,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n4/run_04,0,5,1995,0,0.0,9991,7992,1361,2017,1994.1,1999,166.19,10000.0,16647,7.04,0,0,0,0,0
349,block3,3,0,0,0.0,0,4,4,20,2295,2300,54.9,55.1,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n4/run_04,0,6,1994,0,0.0,9978.0,7995.0,65,2000,1983.1,1983.0,177.63,10000,10057,7.9,0,0,0,292,0
350,block3,3,1,0,0.0,0,4,4,20,2295,2299,55.0,54.2,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n4/run_04,134,7,1973,0,0.0,9664,7621,588,2045,2043.6,2044,1036.91,10000.0,15047,8.46,0,0,0,25491,1
351,block3,0,0,0,0.0,0,8,4,20,2295,2289,54.2,55.4,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n8/run_04,0,9,1991,0,0.0,9991,7994,2155,2020,1992.6,1987,131.16,10000.0,10049,7.16,0,0,0,0,0
352,block3,3,0,0,0.0,0,8,4,20,2295,2300,55.2,55.4,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n8/run_04,0,11,1989,0,0.0,9979,7994,4717,2023,1995.2,1983,73.61,10000.0,10038,7.16,0,0,0,194,0
353,block3,3,1,0,0.0,0,8,4,20,2295,2299,55.2,54.5,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n8/run_04,134,12,1968,0,0.0,9682.0,7639.0,580,2059,2043.5,2043.0,987.08,10000,16059,8.42,0,0,0,25498,1
354,block3,0,0,0,0.0,0,0,5,20,2295,2290,54.5,52.2,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n0/run_05,0,1,1999,0,0.0,9991,8006,6305,2017,1991.7,1983,38.18,10000.0,10064,7.06,0,0,0,0,0
355,block3,3,0,0,0.0,0,0,5,20,2295,2287,52.2,52.0,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n0/run_05,0,2,1998,0,0.0,9976.0,7978.0,431,2017,1994.3,2000.0,169.12,10000,10070,7.48,0,0,0,8,0
356,block3,3,1,0,0.0,0,0,5,20,2295,2287,52.0,52.0,2002,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n0/run_05,0,2,2000,0,0.0,9686.0,7626.5,441,2079,2053.8,2046.0,161.7,10000,17187,8.36,0,0,0,2008,0
357,block3,0,0,0,0.0,0,1,5,20,2295,2286,52.0,52.2,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n1/run_05,0,2,1998,0,0.0,9992.0,7992.0,5579,2019,1995.1,1999.0,54.33,10000,10033,6.86,0,0,0,0,0
358,block3,3,0,0,0.0,0,1,5,20,2295,2299,52.2,52.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n1/run_05,0,3,1997,0,0.0,9978,7995,659,2003,1983.2,1983,164.09,10000.0,10043,6.96,0,0,0,109,0
359,block3,3,1,0,0.0,0,1,5,20,2295,2298,52.8,52.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n1/run_05,0,3,1997,0,0.0,9685,7641,1586,2046,2044.1,2044,281.55,10000.0,16056,14.3,0,0,0,16064,0
360,block3,0,0,0,0.0,0,4,5,20,2295,2287,52.8,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n4/run_05,0,5,1995,0,0.0,9991,7993,4607,2017,1993.9,1999,76.16,10000.0,10032,7.09,0,0,0,0,0
361,block3,3,0,0,0.0,0,4,5,20,2295,2300,54.8,55.1,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n4/run_05,0,6,1994,0,0.0,9979.0,7996.0,915,1984,1983.0,1983.0,158.58,10000,10048,7.19,0,0,0,201,0
362,block3,3,1,0,0.0,0,4,5,20,2295,2299,55.0,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n4/run_05,0,7,1993,2,0.0010035122930255895,8689,6645,-1445,2059,2043.5,2044,1080.24,10000.0,16064,8.57,0,0,0,25568,0
363,block3,0,0,0,0.0,0,8,5,20,2295,2289,54.5,55.4,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n8/run_05,0,10,1990,0,0.0,9991.0,7995.0,7224,2017,1992.6,1983.0,17.82,10000,10034,7.11,0,0,0,0,0
364,block3,3,0,0,0.0,0,8,5,20,2295,2300,55.2,55.4,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n8/run_05,0,10,1990,0,0.0,9978.0,7995.0,1017,1985,1983.0,1983.0,156.47,10000,10066,7.84,0,0,0,265,0
365,block3,3,1,0,0.0,0,8,5,20,2295,2299,55.2,54.5,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n8/run_05,134,11,1969,1,0.0005078720162519045,9677,7634,-431,2052,2043.6,2044,1193.17,10000.0,17078,8.56,0,0,0,25551,1
366,block3,0,0,0,0.0,0,0,6,20,2295,2291,54.4,52.5,2001,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n0/run_06,0,1,2000,0,0.0,9991.0,8006.0,6439,2017,1990.8,1983.0,34.83,10000,10040,7.35,0,0,0,0,0
367,block3,3,0,0,0.0,0,0,6,20,2295,2286,52.5,52.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n0/run_06,0,6,1994,0,0.0,9977.0,3386.0,329,6639,6589.8,6584.0,69.62,10000,10058,7.23,0,0,0,7,0
368,block3,3,1,0,0.0,0,0,6,20,2295,2289,52.8,52.2,2002,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n0/run_06,0,2,2000,0,0.0,9678.0,7619.0,7097,2081,2051.9,2045.0,27.44,10000,10137,8.73,0,0,0,2008,0
369,block3,0,0,0,0.0,0,1,6,20,2295,2289,52.2,52.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n1/run_06,0,2,1998,0,0.0,9991.0,7995.0,6376,2017,1992.4,1984.0,36.56,10000,10030,7.04,0,0,0,0,0
370,block3,3,0,0,0.0,0,1,6,20,2295,2300,52.8,53.0,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n1/run_06,0,3,1997,0,0.0,9978,7995,900,2030,1984.4,1983,160.42,10000.0,11049,6.93,0,0,0,126,0
371,block3,3,1,0,0.0,0,1,6,20,2295,2299,53.0,53.2,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n1/run_06,134,3,1977,0,0.0,9687,7643,326,2062,2044.0,2044,312.89,10000.0,17217,8.63,0,0,0,15905,1
372,block3,0,0,0,0.0,0,4,6,20,2295,2291,53.2,55.1,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n4/run_06,0,5,1995,0,0.0,9991,8000,6335,2025,1991.3,1983,37.8,10000.0,10036,8.99,0,0,0,0,0
373,block3,3,0,0,0.0,0,4,6,20,2295,2300,55.0,55.2,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n4/run_06,0,6,1994,0,0.0,9978.0,7995.0,729,2013,1983.1,1983.0,162.75,10000,10043,7.91,0,0,0,283,0
374,block3,3,1,0,0.0,0,4,6,20,2295,2299,55.1,55.2,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n4/run_06,134,6,1974,1,0.0005065856129685917,9654.0,7611.0,-440,2060,2043.5,2043.0,1101.54,10000,16079,8.96,0,0,0,25328,1
375,block3,0,0,0,0.0,0,8,6,20,2295,2294,55.2,56.1,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n8/run_06,0,8,1992,0,0.0,9991.0,8008.0,337,2016,1988.2,1983.0,171.81,10000,10041,7.23,0,0,0,0,0
376,block3,3,0,0,0.0,0,8,6,20,2295,2300,56.0,55.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n8/run_06,0,10,1990,0,0.0,9978.0,7995.0,203,1993,1983.1,1983.0,174.51,10000,10081,7.75,0,0,0,279,0
377,block3,3,1,0,0.0,0,8,6,20,2295,2299,55.5,54.4,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n8/run_06,134,12,1968,3,0.001524390243902439,9669.0,7626.0,-3631,2059,2043.7,2044.0,1245.48,10000,19234,8.68,0,0,0,25399,1
378,block3,0,0,0,0.0,0,0,7,20,2295,2291,54.4,52.5,2001,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n0/run_07,0,1,2000,0,0.0,9991.0,8006.0,6315,2017,1990.6,1984.0,37.84,10000,10049,7.43,0,0,0,0,0
379,block3,3,0,0,0.0,0,0,7,20,2295,2288,52.5,51.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n0/run_07,0,2,1998,0,0.0,9976.0,7978.0,697,2046,1994.0,1999.0,163.25,10000,10060,7.37,0,0,0,8,0
380,block3,3,1,0,0.0,0,0,7,20,2295,2289,51.8,51.8,2001,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n0/run_07,0,2,1999,0,0.0,9686,7636,7221,2079,2051.7,2045,20.41,10000.0,10185,8.74,0,0,0,2007,0
381,block3,0,0,0,0.0,0,1,7,20,2295,2290,51.8,52.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n1/run_07,0,2,1998,0,0.0,9991.0,8006.0,5675,2020,1991.3,1984.0,52.25,10000,10035,7.17,0,0,0,0,0
382,block3,3,0,0,0.0,0,1,7,20,2295,2300,52.6,52.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n1/run_07,0,4,1996,0,0.0,9978.0,7995.0,7652,2016,1983.2,1983.0,8.84,10000,10055,6.87,0,0,0,123,0
383,block3,3,1,0,0.0,0,1,7,20,2295,2298,52.8,53.0,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n1/run_07,134,3,1997,0,0.0,9691,7647,4610,2069,2044.2,2044,254.06,10000.0,13026,8.47,0,0,0,16075,1
384,block3,0,0,0,0.0,0,4,7,20,2295,2291,53.0,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n4/run_07,0,5,1995,0,0.0,9991,8008,4736,2016,1990.4,1983,73.32,10000.0,10045,7.23,0,0,0,0,0
385,block3,3,0,0,0.0,0,4,7,20,2295,2300,54.6,55.4,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n4/run_07,0,7,1993,0,0.0,9978,7995,6457,1988,1983.0,1983,34.85,10000.0,10077,7.5,0,0,0,203,0
386,block3,3,1,0,0.0,0,4,7,20,2295,2299,55.2,54.4,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n4/run_07,134,6,1974,1,0.0005065856129685917,9672.0,7628.5,-1444,2052,2043.6,2044.0,880.29,10000,17073,8.8,0,0,0,25332,1
387,block3,0,0,0,0.0,0,8,7,20,2295,2296,54.4,55.4,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n8/run_07,0,10,1990,0,0.0,9991.0,8008.0,7693,2017,1986.4,1983.0,7.81,10000,10061,7.19,0,0,0,0,0
388,block3,3,0,0,0.0,0,8,7,20,2295,2300,55.2,55.1,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n8/run_07,0,11,1989,0,0.0,9978,7995,1689,2014,1983.2,1983,141.41,10000.0,10038,7.43,0,0,0,205,0
389,block3,3,1,0,0.0,0,8,7,20,2295,2299,55.0,54.1,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n8/run_07,134,13,1967,0,0.0,9677,7633,1582,2045,2043.6,2044,899.01,10000.0,16039,8.37,0,0,0,25481,1
390,block3,0,0,0,0.0,0,0,8,20,2295,2289,54.1,51.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n0/run_08,0,1,1999,0,0.0,9991,7993,6323,2020,1992.7,1999,37.83,10000.0,10054,7.16,0,0,0,0,0
391,block3,3,0,0,0.0,0,0,8,20,2295,2290,51.8,51.5,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n0/run_08,0,2,1998,0,0.0,9977.0,7983.5,866,2018,1991.5,1984.0,159.47,10000,10073,7.48,0,0,0,8,0
392,block3,3,1,0,0.0,0,0,8,20,2295,2288,51.5,51.6,2002,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n0/run_08,0,2,2000,0,0.0,9684.0,7626.0,7352,2090,2051.1,2045.0,45.77,10000,10256,8.71,0,0,0,2008,0
393,block3,0,0,0,0.0,0,1,8,20,2295,2288,51.6,52.0,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n1/run_08,0,2,1998,0,0.0,9991.0,7993.0,6646,2017,1993.5,1999.0,30.57,10000,10046,7.13,0,0,0,0,0
394,block3,3,0,0,0.0,0,1,8,20,2295,2300,52.0,52.0,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n1/run_08,0,3,1997,0,0.0,9979,7995,196,2016,1983.2,1983,174.43,10000.0,10040,6.74,0,0,0,117,0
395,block3,3,1,0,0.0,0,1,8,20,2295,2298,52.0,52.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n1/run_08,134,3,1997,0,0.0,9688,7644,5592,2067,2044.2,2044,285.29,10000.0,12017,8.76,0,0,0,15904,1
396,block3,0,0,0,0.0,0,4,8,20,2295,2291,52.8,54.4,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n4/run_08,0,5,1995,0,0.0,9992,8008,5127,2016,1990.7,1983,64.59,10000.0,10037,7.35,0,0,0,0,0
397,block3,3,0,0,0.0,0,4,8,20,2295,2300,54.2,54.4,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n4/run_08,0,6,1994,0,0.0,9978.0,7995.0,178,1987,1983.0,1983.0,175.05,10000,10044,7.73,0,0,0,279,0
398,block3,3,1,0,0.0,0,4,8,20,2295,2299,54.2,53.5,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n4/run_08,134,6,1974,2,0.0010131712259371835,9655.5,7612.0,-1461,2064,2043.6,2044.0,1084.29,10000,17074,8.28,0,0,0,25614,1
399,block3,0,0,0,0.0,0,8,8,20,2295,2291,53.4,54.4,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n8/run_08,0,10,1990,0,0.0,9991.0,8008.0,7910,2016,1990.9,1983.0,3.78,10000,10038,6.97,0,0,0,0,0
400,block3,3,0,0,0.0,0,8,8,20,2295,2300,54.2,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n8/run_08,0,10,1990,0,0.0,9979.0,7995.0,1032,2013,1983.1,1983.0,156.12,10000,10065,7.52,0,0,0,269,0
401,block3,3,1,0,0.0,0,8,8,20,2295,2299,54.5,53.6,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n8/run_08,134,11,1969,0,0.0,9686,7642,1587,2045,2043.6,2044,812.94,10000.0,16059,8.33,0,0,0,25660,1
402,block3,0,0,0,0.0,0,0,9,20,2295,2289,53.5,51.5,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n0/run_09,0,1,1999,0,0.0,9992,7995,6147,2018,1992.3,1987,41.73,10000.0,10068,7.09,0,0,0,0,0
403,block3,3,0,0,0.0,0,0,9,20,2295,2289,51.5,51.0,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n0/run_09,0,2,1998,0,0.0,9976.0,7979.0,450,2018,1992.7,1998.0,168.6,10000,10067,7.45,0,0,0,8,0
404,block3,3,1,0,0.0,0,0,9,20,2295,2289,51.0,51.0,2001,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n0/run_09,0,2,1999,0,0.0,9686,7638,7078,2085,2051.2,2045,20.59,10000.0,10152,8.43,0,0,0,2007,0
405,block3,0,0,0,0.0,0,1,9,20,2295,2287,51.0,51.2,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n1/run_09,0,2,1998,0,0.0,9991.0,7993.0,5658,2018,1994.1,1999.0,52.58,10000,10041,6.99,0,0,0,0,0
406,block3,3,0,0,0.0,0,1,9,20,2295,2300,51.2,51.5,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n1/run_09,0,3,1997,0,0.0,9978,7995,336,2016,1983.3,1983,171.32,10000.0,10038,6.78,0,0,0,124,0
407,block3,3,1,0,0.0,0,1,9,20,2295,2297,51.5,51.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n1/run_09,134,3,1997,0,0.0,9691,7646,1585,2057,2044.2,2044,282.16,10000.0,16061,8.25,0,0,0,16060,1
408,block3,0,0,0,0.0,0,4,9,20,2295,2289,51.8,53.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n4/run_09,0,5,1995,0,0.0,9992,8007,5031,2017,1992.1,1983,66.7,10000.0,10032,7.02,0,0,0,0,0
409,block3,3,0,0,0.0,0,4,9,20,2295,2300,53.5,53.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n4/run_09,0,7,1993,0,0.0,9979,7996,6695,1989,1983.1,1983,29.53,10000.0,10058,7.24,0,0,0,197,0
410,block3,3,1,0,0.0,0,4,9,20,2295,2299,53.8,53.1,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n4/run_09,134,7,1973,0,0.0,8689,6645,1595,2063,2043.7,2044,1073.38,10000.0,16051,8.67,0,0,0,25449,1
411,block3,0,0,0,0.0,0,8,9,20,2295,2291,53.1,54.0,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n8/run_09,0,8,1992,0,0.0,9991.0,8008.0,548,2016,1991.1,1983.0,209.44,10000,15642,7.08,0,0,0,0,0
412,block3,3,0,0,0.0,0,8,9,20,2295,2300,53.9,54.1,2001,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n8/run_09,0,11,1990,0,0.0,9979.0,7996.0,2217,2014,1983.6,1983.0,129.3,10000,10053,7.1,0,0,0,209,0
413,block3,3,1,0,0.0,0,8,9,20,2295,2299,54.0,53.5,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n8/run_09,134,12,1968,0,0.0,9682.0,7638.0,567,2067,2043.6,2044.0,1125.51,10000,17079,8.37,0,0,0,25526,1
414,block3,0,0,0,0.0,0,0,10,20,2295,2290,53.4,51.2,2001,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n0/run_10,0,1,2000,0,0.0,9991.0,8002.0,6324,2033,1992.1,1985.0,37.58,10000,10052,7.2,0,0,0,0,0
415,block3,3,0,0,0.0,0,0,10,20,2295,2287,51.2,50.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n0/run_10,0,2,1998,0,0.0,9977.0,7978.0,429,2018,1994.2,1999.0,169.23,10000,10068,7.41,0,0,0,8,0
416,block3,3,1,0,0.0,0,0,10,20,2295,2286,50.6,50.8,2002,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n0/run_10,0,2,2000,0,0.0,9685.0,7630.0,7164,2086,2053.3,2046.0,19.47,10000,10158,8.45,0,0,0,2008,0
417,block3,0,0,0,0.0,0,1,10,20,2295,2287,50.8,51.0,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n1/run_10,0,2,1998,0,0.0,9991.0,7993.0,714,2018,1994.3,1999.0,165.95,10000,17261,7.03,0,0,0,0,0
